 9.819619641974e-10  5.077018238260e+02 
 9.919619641974e-10  5.090430779531e+02 
 1.001961964197e-09  5.106699933593e+02 
 1.011961964197e-09  5.124089337245e+02 
 1.021961964197e-09  5.139855997541e+02 
 1.031961964197e-09  5.144940527156e+02 
 1.041961964197e-09  5.142441311807e+02 
 1.051961964197e-09  5.140768238552e+02 
 1.061961964197e-09  5.135375265540e+02 
 1.071961964197e-09  5.124127909246e+02 
 1.081961964197e-09  5.107266143705e+02 
 1.091961964197e-09  5.088780673446e+02 
 1.101961964197e-09  5.072506885220e+02 
 1.111961964197e-09  5.060526437984e+02 
 1.121961964197e-09  5.053612424134e+02 
 1.131961964197e-09  5.052226494190e+02 
 1.141961964197e-09  5.055976894468e+02 
 1.151961964197e-09  5.064570552961e+02 
 1.161961964197e-09  5.077256775277e+02 
 1.171961964197e-09  5.092943578377e+02 
 1.181961964197e-09  5.110272072447e+02 
 1.191961964197e-09  5.126714892734e+02 
 1.201961964197e-09  5.134193208073e+02 
 1.211961964197e-09  5.133190939914e+02 
 1.221961964197e-09  5.131136149221e+02 
 1.231961964197e-09  5.126883548524e+02 
 1.241961964197e-09  5.117235935173e+02 
 1.251961964197e-09  5.101405878262e+02 
 1.261961964197e-09  5.083009284644e+02 
 1.271961964197e-09  5.065930306318e+02 
 1.281961964197e-09  5.052885321977e+02 
 1.291961964197e-09  5.044800605526e+02 
 1.301961964197e-09  5.042095399681e+02 
 1.311961964197e-09  5.044625579069e+02 
 1.321961964197e-09  5.052002309604e+02 
 1.331961964197e-09  5.063924289964e+02 
 1.341961964197e-09  5.079076734430e+02 
 1.351961964197e-09  5.096132625329e+02 
 1.361961964197e-09  5.113174551089e+02 
 1.371961964197e-09  5.123252798555e+02 
 1.381961964197e-09  5.124004902352e+02 
 1.391961964197e-09  5.121328928618e+02 
 1.401961964197e-09  5.118339604816e+02 
 1.411961964197e-09  5.110107155139e+02 
 1.421961964197e-09  5.095625020270e+02 
 1.431961964197e-09  5.077339710449e+02 
 1.441961964197e-09  5.059642068378e+02 
 1.451961964197e-09  5.045354545927e+02 
 1.461961964197e-09  5.036057857901e+02 
 1.471961964197e-09  5.031944387225e+02 
 1.481961964197e-09  5.033342133588e+02 
 1.491961964197e-09  5.039571992119e+02 
 1.501961964197e-09  5.050620634115e+02 
 1.511961964197e-09  5.065086855060e+02 
 1.521961964197e-09  5.081980132819e+02 
 1.531961964197e-09  5.099340491455e+02 
 1.541961964197e-09  5.112361053278e+02 
 1.551961964197e-09  5.114721693595e+02 
 1.561858721862e-09  5.111537446733e+02 
 1.571858721862e-09  5.109592409585e+02 
 1.581858721862e-09  5.102771472563e+02 
 1.591858721862e-09  5.089693673165e+02 
 1.601858721862e-09  5.071902895708e+02 
 1.611858721862e-09  5.053579719825e+02 
 1.621858721862e-09  5.038202304806e+02 
 1.631858721862e-09  5.027502462481e+02 
 1.641858721862e-09  5.022058761060e+02 
 1.651858721862e-09  5.022122322542e+02 
 1.661858721862e-09  5.027281882785e+02 
 1.671858721862e-09  5.037258054906e+02 
 1.681858721862e-09  5.051097166647e+02 
 1.691858721862e-09  5.067623032026e+02 
 1.701858721862e-09  5.085286863319e+02 
 1.711858721862e-09  5.100661956877e+02 
 1.721858721862e-09  5.104996469361e+02 
 1.731858721862e-09  5.101795465716e+02 
 1.741858721862e-09  5.100349824668e+02 
 1.751858721862e-09  5.094559167400e+02 
 1.761858721862e-09  5.083077169717e+02 
 1.771858721862e-09  5.066028483915e+02 
 1.781858721862e-09  5.047566628173e+02 
 1.791858721862e-09  5.031240965487e+02 
 1.801858721862e-09  5.019418891580e+02 
 1.811858721862e-09  5.012622099539e+02 
 1.821858721862e-09  5.011530026014e+02 
 1.831858721862e-09  5.015491623550e+02 
 1.841858721862e-09  5.024476668383e+02 
 1.851858721862e-09  5.037444617169e+02 
 1.861858721862e-09  5.053535952292e+02 
 1.871858721862e-09  5.071082312090e+02 
 1.881858721862e-09  5.087506200493e+02 
 1.891858721862e-09  5.094129113621e+02 
 1.901858721862e-09  5.092489720991e+02 
 1.911858721862e-09  5.090556176103e+02 
 1.921858721862e-09  5.086081310861e+02 
 1.931858721862e-09  5.076167419710e+02 
 1.941858721862e-09  5.060320226002e+02 
 1.951858721862e-09  5.041851202588e+02 
 1.961858721862e-09  5.024813542984e+02 
 1.971858721862e-09  5.011728221295e+02 
 1.981858721862e-09  5.003798156224e+02 
 1.991858721862e-09  5.001176829878e+02 
 2.001858721862e-09  5.003959959946e+02 
 2.011858721862e-09  5.011696705018e+02 
 2.021858721862e-09  5.023774165535e+02 
 2.031858721862e-09  5.039151347142e+02 
 2.041858721862e-09  5.056521478971e+02 
 2.051858721862e-09  5.073554608551e+02 
 2.061858721862e-09  5.083018333686e+02 
 2.071858721862e-09  5.083173062841e+02 
 2.081858721862e-09  5.080660320303e+02 
 2.091858721862e-09  5.077419128109e+02 
 2.101858721862e-09  5.069130872416e+02 
 2.111858721862e-09  5.054569391293e+02 
 2.121858721862e-09  5.036374933047e+02 
 2.131858721862e-09  5.018574697187e+02 
 2.141858721862e-09  5.004300088904e+02 
 2.151858721862e-09  4.994939993802e+02 
 2.161858721862e-09  4.990942217584e+02 
 2.171858721862e-09  4.992373292486e+02 
 2.181858721862e-09  4.998805705109e+02 
 2.191858721862e-09  5.009984700627e+02 
 2.201858721862e-09  5.024734214212e+02 
 2.211858721862e-09  5.041797531912e+02 
 2.221858721862e-09  5.059354331440e+02 
 2.231858721862e-09  5.071827946056e+02 
 2.241858721862e-09  5.073875581504e+02 
 2.251823063508e-09  5.070639059330e+02 
 2.261823063508e-09  5.068657479549e+02 
 2.271823063508e-09  5.061725626442e+02 
 2.281823063508e-09  5.048723592063e+02 
 2.291823063508e-09  5.030939435690e+02 
 2.301823063508e-09  5.012626389305e+02 
 2.311823063508e-09  4.997082569285e+02 
 2.321823063508e-09  4.986361202071e+02 
 2.331823063508e-09  4.980831636573e+02 
 2.341823063508e-09  4.980976239774e+02 
 2.351823063508e-09  4.986149696785e+02 
 2.361823063508e-09  4.996315052678e+02 
 2.371823063508e-09  5.010276588504e+02 
 2.381823063508e-09  5.027073505172e+02 
 2.391823063508e-09  5.044870148665e+02 
 2.401823063508e-09  5.060181329131e+02 
 2.411823063508e-09  5.064155607615e+02 
 2.421645472320e-09  5.060783514507e+02 
 2.431645472320e-09  5.059366133047e+02 
 2.441645472320e-09  5.053667903472e+02 
 2.451645472320e-09  5.042316006109e+02 
 2.461645472320e-09  5.025509917586e+02 
 2.471645472320e-09  5.006959005956e+02 
 2.481645472320e-09  4.990480987082e+02 
 2.491645472320e-09  4.978347068312e+02 
 2.501645472320e-09  4.971398893260e+02 
 2.511645472320e-09  4.970095101330e+02 
 2.521645472320e-09  4.974027186027e+02 
 2.531645472320e-09  4.982930391973e+02 
 2.541645472320e-09  4.996016883922e+02 
 2.551645472320e-09  5.012192918623e+02 
 2.561645472320e-09  5.029990724044e+02 
 2.571645472320e-09  5.046466451236e+02 
 2.581645472320e-09  5.053171391611e+02 
 2.591645472320e-09  5.051335465612e+02 
 2.601645472320e-09  5.049464365037e+02 
 2.611645472320e-09  5.045034650064e+02 
 2.621645472320e-09  5.035432367284e+02 
 2.631645472320e-09  5.019816863637e+02 
 2.641645472320e-09  5.001446767410e+02 
 2.651645472320e-09  4.984138751220e+02 
 2.661645472320e-09  4.970783103962e+02 
 2.671645472320e-09  4.962502272796e+02 
 2.681645472320e-09  4.959675966405e+02 
 2.691645472320e-09  4.962219632630e+02 
 2.701645472320e-09  4.969891908102e+02 
 2.711645472320e-09  4.981891252580e+02 
 2.721645472320e-09  4.997395915861e+02 
 2.731645472320e-09  5.014879242793e+02 
 2.741645472320e-09  5.032145367872e+02 
 2.751645472320e-09  5.041779614961e+02 
 2.761645472320e-09  5.041996049414e+02 
 2.771645472320e-09  5.039346353866e+02 
 2.781645472320e-09  5.036333689908e+02 
 2.791645472320e-09  5.028303439913e+02 
 2.801645472320e-09  5.014173879032e+02 
 2.811645472320e-09  4.996067981367e+02 
 2.821645472320e-09  4.978115744389e+02 
 2.831645472320e-09  4.963395238562e+02 
 2.841645472320e-09  4.953686701213e+02 
 2.851645472320e-09  4.949270590744e+02 
 2.861645472320e-09  4.950467997931e+02 
 2.871645472320e-09  4.956642388636e+02 
 2.881645472320e-09  4.967757105615e+02 
 2.891645472320e-09  4.982464174344e+02 
 2.901645472320e-09  4.999711097145e+02 
 2.911645472320e-09  5.017439787483e+02 
 2.921645472320e-09  5.030403415326e+02 
 2.931645472320e-09  5.032563351111e+02 
 2.941441298024e-09  5.029241967410e+02 
 2.951441298024e-09  5.027438582616e+02 
 2.961441298024e-09  5.020940607680e+02 
 2.971441298024e-09  5.008463783595e+02 
 2.981441298024e-09  4.991065873056e+02 
 2.991441298024e-09  4.972565565330e+02 
 3.001441298024e-09  4.956603353935e+02 
 3.011441298024e-09  4.945259369849e+02 
 3.021441298024e-09  4.939235126640e+02 
 3.031441298024e-09  4.938858118114e+02 
 3.041441298024e-09  4.943706288714e+02 
 3.051441298024e-09  4.953530854565e+02 
 3.061441298024e-09  4.967408427337e+02 
 3.071441298024e-09  4.984185268371e+02 
 3.081441298024e-09  5.002228628599e+02 
 3.091441298024e-09  5.017952082540e+02 
 3.101441298024e-09  5.022568126301e+02 
 3.111441298024e-09  5.019249147448e+02 
 3.121441298024e-09  5.017860696720e+02 
 3.131441298024e-09  5.012449505222e+02 
 3.141441298024e-09  5.001718896420e+02 
 3.151441298024e-09  4.985330671753e+02 
 3.161441298024e-09  4.966851137937e+02 
 3.171441298024e-09  4.949956518196e+02 
 3.181441298024e-09  4.937334397362e+02 
 3.191441298024e-09  4.929932077672e+02 
 3.201441298024e-09  4.928061119110e+02 
 3.211441298024e-09  4.931540588222e+02 
 3.221441298024e-09  4.940148247634e+02 
 3.231441298024e-09  4.952986311130e+02 
 3.241441298024e-09  4.969154557687e+02 
 3.251441298024e-09  4.987013021663e+02 
 3.261441298024e-09  5.003825482378e+02 
 3.271441298024e-09  5.011224971661e+02 
 3.281441298024e-09  5.009797584042e+02 
 3.291441298024e-09  5.007696168033e+02 
 3.301441298024e-09  5.003736339395e+02 
 3.311441298024e-09  4.994709138205e+02 
 3.321441298024e-09  4.979739606422e+02 
 3.331441298024e-09  4.961464803937e+02 
 3.341441298024e-09  4.943857058175e+02 
 3.351441298024e-09  4.929837385566e+02 
 3.361441298024e-09  4.920969167286e+02 
 3.371441298024e-09  4.917479314748e+02 
 3.381441298024e-09  4.919557809048e+02 
 3.391441298024e-09  4.926576749609e+02 
 3.401441298024e-09  4.938501882321e+02 
 3.411441298024e-09  4.953840809968e+02 
 3.421441298024e-09  4.971455629924e+02 
 3.431441298024e-09  4.988987709945e+02 
 3.441441298024e-09  4.999654416245e+02 
 3.451441298024e-09  5.000323194586e+02 
 3.461441298024e-09  4.997437527912e+02 
 3.471441298024e-09  4.994862279767e+02 
 3.481441298024e-09  4.987499296441e+02 
 3.491441298024e-09  4.974049946445e+02 
 3.501441298024e-09  4.956280586235e+02 
 3.511441298024e-09  4.937998950157e+02 
 3.521441298024e-09  4.922657882525e+02 
 3.531441298024e-09  4.912152908077e+02 
 3.541441298024e-09  4.907052686092e+02 
 3.551441298024e-09  4.907580726546e+02 
 3.561441298024e-09  4.913290482319e+02 
 3.571441298024e-09  4.923965050881e+02 
 3.581441298024e-09  4.938525540531e+02 
 3.591441298024e-09  4.955763647080e+02 
 3.601441298024e-09  4.973821809578e+02 
 3.611441298024e-09  4.987967142876e+02 
 3.621441298024e-09  4.990810666689e+02 
 3.630975316574e-09  4.987178353978e+02 
 3.640975316574e-09  4.985786914376e+02 
 3.650975316574e-09  4.979844297394e+02 
 3.660975316574e-09  4.968380248079e+02 
 3.670975316574e-09  4.951577701581e+02 
 3.680975316574e-09  4.933049671079e+02 
 3.690975316574e-09  4.916409369227e+02 
 3.700975316574e-09  4.904215502461e+02 
 3.710975316574e-09  4.897359465471e+02 
 3.720975316574e-09  4.896092602813e+02 
 3.730975316574e-09  4.900187461843e+02 
 3.740975316574e-09  4.909426909661e+02 
 3.750975316574e-09  4.922856151825e+02 
 3.760975316574e-09  4.939501846942e+02 
 3.770975316574e-09  4.957635779115e+02 
 3.780975316574e-09  4.974024655788e+02 
 3.790975316574e-09  4.979969877078e+02 
 3.800975316574e-09  4.977401994621e+02 
 3.810975316574e-09  4.975701800687e+02 
 3.820975316574e-09  4.971094919131e+02 
 3.830975316574e-09  4.961412564608e+02 
 3.840975316574e-09  4.945962517191e+02 
 3.850975316574e-09  4.927612562758e+02 
 3.860975316574e-09  4.910208823967e+02 
 3.870975316574e-09  4.896601417904e+02 
 3.880975316574e-09  4.888241651808e+02 
 3.890975316574e-09  4.885331714450e+02 
 3.900975316574e-09  4.887981073291e+02 
 3.910975316574e-09  4.895768516232e+02 
 3.920975316574e-09  4.908074583673e+02 
 3.930975316574e-09  4.923882818066e+02 
 3.940975316574e-09  4.941775789464e+02 
 3.950975316574e-09  4.959087748053e+02 
 3.960975316574e-09  4.968286710456e+02 
 3.970975316574e-09  4.967868772438e+02 
 3.980975316574e-09  4.965328210953e+02 
 3.990975316574e-09  4.962194361635e+02 
 4.000975316574e-09  4.954280384903e+02 
 4.010975316574e-09  4.940338807106e+02 
 4.020975316574e-09  4.922448238290e+02 
 4.030975316574e-09  4.904327349169e+02 
 4.040975316574e-09  4.889339074969e+02 
 4.050975316574e-09  4.879299792587e+02 
 4.060975316574e-09  4.874722198344e+02 
 4.070975316574e-09  4.875771554363e+02 
 4.080975316574e-09  4.881989998918e+02 
 4.090975316574e-09  4.893181220090e+02 
 4.100975316574e-09  4.908167493412e+02 
 4.110975316574e-09  4.925696111638e+02 
 4.120975316574e-09  4.943706160620e+02 
 4.130975316574e-09  4.956441666825e+02 
 4.140975316574e-09  4.958318466261e+02 
 4.150725227800e-09  4.954883024299e+02 
 4.160725227800e-09  4.953167975341e+02 
 4.170725227800e-09  4.946803099281e+02 
 4.180725227800e-09  4.934734254826e+02 
 4.190725227800e-09  4.917640117471e+02 
 4.200725227800e-09  4.899132504242e+02 
 4.210725227800e-09  4.882745127078e+02 
 4.220725227800e-09  4.870953303016e+02 
 4.230725227800e-09  4.864480010490e+02 
 4.240725227800e-09  4.863831986006e+02 
 4.250725227800e-09  4.868452970155e+02 
 4.260725227800e-09  4.878248214063e+02 
 4.270725227800e-09  4.892180201088e+02 
 4.280725227800e-09  4.909228743252e+02 
 4.290725227800e-09  4.927539178554e+02 
 4.300725227800e-09  4.943463488009e+02 
 4.310725227800e-09  4.948111409213e+02 
 4.320725227800e-09  4.944643522297e+02 
 4.330725227800e-09  4.943280033098e+02 
 4.340725227800e-09  4.938105156106e+02 
 4.350725227800e-09  4.927821869235e+02 
 4.360725227800e-09  4.911975496102e+02 
 4.370725227800e-09  4.893558754018e+02 
 4.380725227800e-09  4.876334737814e+02 
 4.390725227800e-09  4.863078872505e+02 
 4.400725227800e-09  4.855170529859e+02 
 4.410725227800e-09  4.852774356319e+02 
 4.420725227800e-09  4.855946809720e+02 
 4.430725227800e-09  4.864282735405e+02 
 4.440725227800e-09  4.877105277018e+02 
 4.450725227800e-09  4.893352871909e+02 
 4.460725227800e-09  4.911513918267e+02 
 4.470725227800e-09  4.928531307740e+02 
 4.480725227800e-09  4.936440749657e+02 
 4.490725227800e-09  4.935005947822e+02 
 4.500725227800e-09  4.932810759485e+02 
 4.510725227800e-09  4.929145747912e+02 
 4.520725227800e-09  4.920720600924e+02 
 4.530725227800e-09  4.906368305173e+02 
 4.540725227800e-09  4.888398241848e+02 
 4.550725227800e-09  4.870433790715e+02 
 4.560725227800e-09  4.855759061890e+02 
 4.570725227800e-09  4.846126896008e+02 
 4.580725227800e-09  4.842013352583e+02 
 4.590725227800e-09  4.843529871278e+02 
 4.600725227800e-09  4.850210414455e+02 
 4.610725227800e-09  4.861877930273e+02 
 4.620725227800e-09  4.877258528270e+02 
 4.630725227800e-09  4.895054172261e+02 
 4.640725227800e-09  4.912965044559e+02 
 4.650725227800e-09  4.924437432192e+02 
 4.660725227800e-09  4.925396935487e+02 
 4.670725227800e-09  4.922178238674e+02 
 4.680725227800e-09  4.920061394867e+02 
 4.690725227800e-09  4.913228614321e+02 
 4.700725227800e-09  4.900606422069e+02 
 4.710725227800e-09  4.883288190290e+02 
 4.720725227800e-09  4.864854010185e+02 
 4.730725227800e-09  4.848755760246e+02 
 4.740725227800e-09  4.837387854548e+02 
 4.750725227800e-09  4.831420564389e+02 
 4.760725227800e-09  4.831282309986e+02 
 4.770725227800e-09  4.836421785629e+02 
 4.780725227800e-09  4.846748557308e+02 
 4.790725227800e-09  4.861150309355e+02 
 4.800725227800e-09  4.878549731901e+02 
 4.810725227800e-09  4.896934520143e+02 
 4.820725227800e-09  4.912127162687e+02 
 4.830725227800e-09  4.915534416802e+02 
 4.840187333313e-09  4.911711373374e+02 
 4.850187333313e-09  4.910492829241e+02 
 4.860187333313e-09  4.905067774878e+02 
 4.870187333313e-09  4.894537049303e+02 
 4.880187333313e-09  4.878584772651e+02 
 4.890187333313e-09  4.860155397488e+02 
 4.900187333313e-09  4.842970596793e+02 
 4.910187333313e-09  4.829788769254e+02 
 4.920187333313e-09  4.822023185039e+02 
 4.930187333313e-09  4.819811341781e+02 
 4.940187333313e-09  4.823207082652e+02 
 4.950187333313e-09  4.831800555097e+02 
 4.960187333313e-09  4.844903715978e+02 
 4.970187333313e-09  4.861414084050e+02 
 4.980187333313e-09  4.879767481068e+02 
 4.990187333313e-09  4.896627825608e+02 
 5.000187333313e-09  4.903924423327e+02 
 5.010187333313e-09  4.901935838125e+02 
 5.020187333313e-09  4.899923883798e+02 
 5.030187333313e-09  4.896016539424e+02 
 5.040187333313e-09  4.887407922276e+02 
 5.050187333313e-09  4.872954644269e+02 
 5.060187333313e-09  4.855004222812e+02 
 5.070187333313e-09  4.837076547295e+02 
 5.080187333313e-09  4.822450364475e+02 
 5.090187333313e-09  4.812906742894e+02 
 5.100187333313e-09  4.808926957470e+02 
 5.110187333313e-09  4.810605301416e+02 
 5.120187333313e-09  4.817474447678e+02 
 5.130187333313e-09  4.829368828346e+02 
 5.140187333313e-09  4.844971942843e+02 
 5.150187333313e-09  4.862948300666e+02 
 5.160187333313e-09  4.880824927461e+02 
 5.170187333313e-09  4.891777396267e+02 
 5.180187333313e-09  4.892259438800e+02 
 5.190187333313e-09  4.889145590097e+02 
 5.200187333313e-09  4.886875445034e+02 
 5.210187333313e-09  4.879925545718e+02 
 5.220187333313e-09  4.867226063200e+02 
 5.230187333313e-09  4.849939011062e+02 
 5.240187333313e-09  4.831538899137e+02 
 5.250187333313e-09  4.815446025130e+02 
 5.260187333313e-09  4.804091426613e+02 
 5.270187333313e-09  4.798184860981e+02 
 5.280187333313e-09  4.798134173476e+02 
 5.290187333313e-09  4.803398633696e+02 
 5.300187333313e-09  4.813887173990e+02 
 5.310187333313e-09  4.828472427536e+02 
 5.320187333313e-09  4.846045924377e+02 
 5.330187333313e-09  4.864499542724e+02 
 5.340187333313e-09  4.879406695147e+02 
 5.350187333313e-09  4.882397659556e+02 
 5.359559915239e-09  4.878510601911e+02 
 5.369559915239e-09  4.877308230298e+02 
 5.379559915239e-09  4.871845906642e+02 
 5.389559915239e-09  4.861310603581e+02 
 5.399559915239e-09  4.845428711529e+02 
 5.409559915239e-09  4.827033670243e+02 
 5.419559915239e-09  4.809794356473e+02 
 5.429559915239e-09  4.796506914459e+02 
 5.439559915239e-09  4.788671732401e+02 
 5.449559915239e-09  4.786425751455e+02 
 5.459559915239e-09  4.789836428511e+02 
 5.469559915239e-09  4.798490379737e+02 
 5.479559915239e-09  4.811705641041e+02 
 5.489559915239e-09  4.828359990309e+02 
 5.499559915239e-09  4.846850479038e+02 
 5.509559915239e-09  4.863680098462e+02 
 5.519559915239e-09  4.870807461453e+02 
 5.529559915239e-09  4.868585461278e+02 
 5.539559915239e-09  4.866629855668e+02 
 5.549559915239e-09  4.862686671845e+02 
 5.559559915239e-09  4.854116641848e+02 
 5.569559915239e-09  4.839764873062e+02 
 5.579559915239e-09  4.821899303989e+02 
 5.589559915239e-09  4.803936556462e+02 
 5.599559915239e-09  4.789178942334e+02 
 5.609559915239e-09  4.779506413749e+02 
 5.619559915239e-09  4.775430987182e+02 
 5.629559915239e-09  4.777060314869e+02 
 5.639559915239e-09  4.783926183349e+02 
 5.649559915239e-09  4.795872796492e+02 
 5.659559915239e-09  4.811575683600e+02 
 5.669559915239e-09  4.829677764199e+02 
 5.679559915239e-09  4.847594650275e+02 
 5.689559915239e-09  4.858515999013e+02 
 5.699559915239e-09  4.858827477710e+02 
 5.709559915239e-09  4.855694026716e+02 
 5.719559915239e-09  4.853447846949e+02 
 5.729559915239e-09  4.846558848480e+02 
 5.739559915239e-09  4.833992162507e+02 
 5.749559915239e-09  4.816841049141e+02 
 5.759559915239e-09  4.798445183472e+02 
 5.769559915239e-09  4.782211847623e+02 
 5.779559915239e-09  4.770657092520e+02 
 5.789559915239e-09  4.764587503244e+02 
 5.799559915239e-09  4.764413669988e+02 
 5.809559915239e-09  4.769612596175e+02 
 5.819559915239e-09  4.780085583379e+02 
 5.829559915239e-09  4.794725563921e+02 
 5.839559915239e-09  4.812401532733e+02 
 5.849559915239e-09  4.830953782531e+02 
 5.859559915239e-09  4.845953492201e+02 
 5.869559915239e-09  4.848872741161e+02 
 5.878894398510e-09  4.844915509284e+02 
 5.888715148538e-09  4.843793568414e+02 
 5.898715148538e-09  4.838471196375e+02 
 5.908715148538e-09  4.828230943060e+02 
 5.918715148538e-09  4.812642349862e+02 
 5.928715148538e-09  4.794352822963e+02 
 5.938715148538e-09  4.776964188886e+02 
 5.948715148538e-09  4.763352445286e+02 
 5.958715148538e-09  4.755183397812e+02 
 5.968715148538e-09  4.752626226286e+02 
 5.978715148538e-09  4.755787921220e+02 
 5.988715148538e-09  4.764246353953e+02 
 5.998715148538e-09  4.777355290537e+02 
 6.008715148538e-09  4.793994040402e+02 
 6.018715148538e-09  4.812557316989e+02 
 6.028715148538e-09  4.829524863571e+02 
 6.038715148538e-09  4.837066516049e+02 
 6.048715148538e-09  4.834997403109e+02 
 6.058715148538e-09  4.832920578706e+02 
 6.068715148538e-09  4.829203017319e+02 
 6.078715148538e-09  4.820941081431e+02 
 6.088715148538e-09  4.806933189627e+02 
 6.098715148538e-09  4.789252035932e+02 
 6.108715148538e-09  4.771188365457e+02 
 6.118715148538e-09  4.756087671366e+02 
 6.128715148538e-09  4.745997058538e+02 
 6.138715148538e-09  4.741533391513e+02 
 6.148715148538e-09  4.742833928513e+02 
 6.158715148538e-09  4.749447443044e+02 
 6.168715148538e-09  4.761212293423e+02 
 6.178715148538e-09  4.776854839675e+02 
 6.188715148538e-09  4.795010319497e+02 
 6.198715148538e-09  4.813093149753e+02 
 6.208715148538e-09  4.824606968240e+02 
 6.218715148538e-09  4.825143593626e+02 
 6.228711084658e-09  4.821814061476e+02 
 6.238711084658e-09  4.819821053257e+02 
 6.248711084658e-09  4.813206920971e+02 
 6.258711084658e-09  4.801039552243e+02 
 6.268711084658e-09  4.784170184232e+02 
 6.278711084658e-09  4.765762590152e+02 
 6.288711084658e-09  4.749217544765e+02 
 6.298711084658e-09  4.737188196749e+02 
 6.308711084658e-09  4.730661201654e+02 
 6.318711084658e-09  4.730087840717e+02 
 6.328711084658e-09  4.734967196258e+02 
 6.338711084658e-09  4.745187570255e+02 
 6.348711084658e-09  4.759706079117e+02 
 6.358711084658e-09  4.777386113199e+02 
 6.368711084658e-09  4.796084450192e+02 
 6.378711084658e-09  4.811616507871e+02 
 6.388711084658e-09  4.814964634516e+02 
 6.398099666601e-09  4.810932824092e+02 
 6.407773497545e-09  4.809892157644e+02 
 6.417678459390e-09  4.804894184719e+02 
 6.427678459390e-09  4.795211599706e+02 
 6.437678459390e-09  4.780124278042e+02 
 6.447678459390e-09  4.762030095906e+02 
 6.457678459390e-09  4.744430670586e+02 
 6.467678459390e-09  4.730303001387e+02 
 6.477678459390e-09  4.721546160262e+02 
 6.487678459390e-09  4.718415914748e+02 
 6.497678459390e-09  4.721075267844e+02 
 6.507678459390e-09  4.729096189811e+02 
