 1.628000000000e-10 -1.019753160481e-02 
 1.728000000000e-10 -2.660737442370e-02 
 1.828000000000e-10 -3.939554455973e-02 
 1.928000000000e-10 -4.634543185824e-02 
 2.028000000000e-10 -4.609809610423e-02 
 2.128000000000e-10 -3.840397507991e-02 
 2.228000000000e-10 -2.420111798459e-02 
 2.328000000000e-10 -5.505731534095e-03 
 2.428000000000e-10  1.485777461748e-02 
 2.528000000000e-10  3.366659084920e-02 
 2.628000000000e-10  4.780108485273e-02 
 2.728000000000e-10  5.477304987392e-02 
 2.828000000000e-10  5.316925742451e-02 
 2.928000000000e-10  4.292106077092e-02 
 3.028000000000e-10  2.534452176819e-02 
 3.128000000000e-10  2.971054706787e-03 
 3.228000000000e-10 -2.080044755773e-02 
 3.328000000000e-10 -4.219096617673e-02 
 3.428000000000e-10 -5.763361198858e-02 
 3.528000000000e-10 -6.437935855210e-02 
 3.628000000000e-10 -6.099646082209e-02 
 3.728000000000e-10 -4.764281530962e-02 
 3.828000000000e-10 -2.607616951420e-02 
 3.928000000000e-10  5.765274039049e-04 
 4.028000000000e-10  2.823829738505e-02 
 4.128000000000e-10  5.247042518247e-02 
 4.228000000000e-10  6.918166554064e-02 
 4.328000000000e-10  7.535137461013e-02 
 4.428000000000e-10  6.958739034121e-02 
 4.528000000000e-10  5.238881994850e-02 
 4.628000000000e-10  2.608408273144e-02 
 4.728000000000e-10 -5.482645125240e-03 
 4.828000000000e-10 -3.746169099378e-02 
 4.928000000000e-10 -6.468722882794e-02 
 5.028000000000e-10 -8.251887842512e-02 
 5.128000000000e-10 -8.768163219336e-02 
 5.228000000000e-10 -7.888439543588e-02 
 5.328000000000e-10 -5.705363203003e-02 
 5.428000000000e-10 -2.519594632635e-02 
 5.528000000000e-10  1.200650847407e-02 
 5.628000000000e-10  4.879638517597e-02 
 5.728000000000e-10  7.916549557888e-02 
 5.828000000000e-10  9.786749840224e-02 
 5.928000000000e-10  1.014114845161e-01 
 6.028000000000e-10  8.872393676387e-02 
 6.128000000000e-10  6.131512272020e-02 
 6.228000000000e-10  2.301758162211e-02 
 6.328000000000e-10 -2.051784166074e-02 
 6.428000000000e-10 -6.251646190369e-02 
 6.528000000000e-10 -9.604584472061e-02 
 6.628000000000e-10 -1.152360849906e-01 
 6.728000000000e-10 -1.164386149513e-01 
 6.828000000000e-10 -9.891843461147e-02 
 6.928000000000e-10 -6.491074756317e-02 
 7.028000000000e-10 -1.921959988164e-02 
 7.128000000000e-10  3.138793955816e-02 
 7.228000000000e-10  7.896632315537e-02 
 7.328000000000e-10  1.155493168460e-01 
 7.428000000000e-10  1.346366587870e-01 
 7.528000000000e-10  1.325418208716e-01 
 7.628000000000e-10  1.090613739073e-01 
 7.728000000000e-10  6.735011891440e-02 
 7.828000000000e-10  1.333447831559e-02 
 7.928000000000e-10 -4.496987841227e-02 
 8.028000000000e-10 -9.832242286868e-02 
 8.128000000000e-10 -1.376459616729e-01 
 8.228000000000e-10 -1.558478657660e-01 
 8.328000000000e-10 -1.493563641951e-01 
 8.428000000000e-10 -1.187069096500e-01 
 8.528000000000e-10 -6.815815504200e-02 
 8.628000000000e-10 -4.910053680063e-03 
 8.728000000000e-10  6.162340466821e-02 
 8.828000000000e-10  1.207542187467e-01 
 8.928000000000e-10  1.622315959923e-01 
 9.028000000000e-10  1.784745409897e-01 
 9.128000000000e-10  1.662713275433e-01 
 9.228000000000e-10  1.271624569727e-01 
 9.328000000000e-10  6.670461446365e-02 
 9.428000000000e-10 -6.509324484660e-03 
 9.528000000000e-10 -8.154516559135e-02 
 9.628000000000e-10 -1.461483072685e-01 
 9.728000000000e-10 -1.888876411192e-01 
 9.828000000000e-10 -2.018721247256e-01 
 9.928000000000e-10 -1.825387615781e-01 
 1.002800000000e-09 -1.337023491420e-01 
 1.012800000000e-09 -6.238236621079e-02 
 1.022800000000e-09  2.132925463656e-02 
 1.032800000000e-09  1.048464165263e-01 
 1.042800000000e-09  1.742383024426e-01 
 1.052800000000e-09  2.169714006627e-01 
 1.062800000000e-09  2.251359576696e-01 
 1.072800000000e-09  1.971841802185e-01 
 1.082800000000e-09  1.374734308401e-01 
 1.092800000000e-09  5.460102686131e-02 
 1.102800000000e-09 -3.978680386162e-02 
 1.112800000000e-09 -1.313453490017e-01 
 1.122800000000e-09 -2.044206561632e-01 
 1.132800000000e-09 -2.455610352159e-01 
 1.142800000000e-09 -2.472159162567e-01 
 1.152800000000e-09 -2.092269561357e-01 
 1.162800000000e-09 -1.377106988937e-01 
 1.172800000000e-09 -4.289735728985e-02 
 1.182800000000e-09  6.196778026954e-02 
 1.192800000000e-09  1.606755584318e-01 
 1.202800000000e-09  2.358833086782e-01 
 1.212800000000e-09  2.735452846704e-01 
 1.222800000000e-09  2.669431972270e-01 
 1.232800000000e-09  2.176770346823e-01 
 1.242800000000e-09  1.337559211192e-01 
 1.252800000000e-09  2.701826292142e-02 
 1.262800000000e-09 -8.767337308078e-02 
 1.272800000000e-09 -1.921688769911e-01 
 1.282800000000e-09 -2.675922610562e-01 
 1.292800000000e-09 -2.997429974662e-01 
 1.302800000000e-09 -2.832445147627e-01 
 1.312800000000e-09 -2.217456944493e-01 
 1.322800000000e-09 -1.251832669434e-01 
 1.332800000000e-09 -6.926624686040e-03 
 1.342800000000e-09  1.165065411621e-01 
 1.352800000000e-09  2.249930265824e-01 
 1.362800000000e-09  2.984189340753e-01 
 1.372800000000e-09  3.229875117777e-01 
 1.382800000000e-09  2.951773900915e-01 
 1.392800000000e-09  2.208618390772e-01 
 1.402800000000e-09  1.118307606561e-01 
 1.412800000000e-09 -1.713555394223e-02 
 1.422800000000e-09 -1.478127513215e-01 
 1.432800000000e-09 -2.581562107374e-01 
 1.442800000000e-09 -3.272387607706e-01 
 1.452800000000e-09 -3.423001759873e-01 
 1.462800000000e-09 -3.021002792056e-01 
 1.472800000000e-09 -2.147699601867e-01 
 1.482800000000e-09 -9.379942333658e-02 
 1.492800000000e-09  4.473102624713e-02 
 1.502800000000e-09  1.808102795412e-01 
 1.512800000000e-09  2.906494268083e-01 
 1.522800000000e-09  3.530493921905e-01 
 1.532800000000e-09  3.569517859909e-01 
 1.542800000000e-09  3.036688096588e-01 
 1.552800000000e-09  2.035055908686e-01 
 1.562800000000e-09  7.143285455600e-02 
 1.572800000000e-09 -7.523895119871e-02 
 1.582800000000e-09 -2.146337705517e-01 
 1.592800000000e-09 -3.215072250252e-01 
 1.602800000000e-09 -3.750525570723e-01 
 1.612800000000e-09 -3.665294568096e-01 
 1.622800000000e-09 -2.998534756843e-01 
 1.632800000000e-09 -1.873547182461e-01 
 1.642800000000e-09 -4.524150492501e-02 
 1.652800000000e-09  1.079400198808e-01 
 1.662800000000e-09  2.484130179864e-01 
 1.672800000000e-09  3.498950751583e-01 
 1.682800000000e-09  3.927090863352e-01 
 1.692800000000e-09  3.708878476933e-01 
 1.702800000000e-09  2.908572210289e-01 
 1.712800000000e-09  1.667738921534e-01 
 1.722800000000e-09  1.584179067478e-02 
 1.732800000000e-09 -1.420694403907e-01 
 1.742800000000e-09 -2.813372972011e-01 
 1.752800000000e-09 -3.751656173326e-01 
 1.762800000000e-09 -4.057491948070e-01 
 1.772800000000e-09 -3.701173251699e-01 
 1.782800000000e-09 -2.770483990477e-01 
 1.792800000000e-09 -1.422943356628e-01 
 1.802800000000e-09  1.613583669919e-02 
 1.812800000000e-09  1.768980955038e-01 
 1.822800000000e-09  3.126947376638e-01 
 1.832800000000e-09  3.968473453134e-01 
 1.842800000000e-09  4.140898833193e-01 
 1.852800000000e-09  3.644524441631e-01 
 1.862800000000e-09  2.588885382312e-01 
 1.872800000000e-09  1.144823322008e-01 
 1.882800000000e-09 -5.005617725467e-02 
 1.892800000000e-09 -2.117399321649e-01 
 1.902800000000e-09 -3.418844479526e-01 
 1.912800000000e-09 -4.146360081712e-01 
 1.922800000000e-09 -4.177841277823e-01 
 1.932800000000e-09 -3.542144755318e-01 
 1.942800000000e-09 -2.368745465159e-01 
 1.952800000000e-09 -8.389154115601e-02 
 1.962800000000e-09  8.530394708197e-02 
 1.972800000000e-09  2.459562635079e-01 
 1.982800000000e-09  3.684135149859e-01 
 1.992800000000e-09  4.283807278418e-01 
 2.002800000000e-09  4.169817794842e-01 
 2.012800000000e-09  3.397740210782e-01 
 2.022800000000e-09  2.115049115739e-01 
 2.032800000000e-09  5.104960036561e-02 
 2.042800000000e-09 -1.213002425715e-01 
 2.052800000000e-09 -2.789917361223e-01 
 2.062800000000e-09 -3.918975485348e-01 
 2.072800000000e-09 -4.380098279397e-01 
 2.082800000000e-09 -4.118828087750e-01 
 2.092800000000e-09 -3.215143671621e-01 
 2.102800000000e-09 -1.832505513201e-01 
 2.112800000000e-09 -1.645607087465e-02 
 2.122800000000e-09  1.574861560449e-01 
 2.132800000000e-09  3.103187335122e-01 
 2.142800000000e-09  4.120462876800e-01 
 2.152800000000e-09  4.435645318085e-01 
 2.162800000000e-09  4.027478649301e-01 
 2.172800000000e-09  2.998381826788e-01 
 2.182800000000e-09  1.525486526893e-01 
 2.192800000000e-09 -1.943324767751e-02 
 2.202800000000e-09 -1.933644513183e-01 
 2.212800000000e-09 -3.395014802512e-01 
 2.222800000000e-09 -4.286636235204e-01 
 2.232800000000e-09 -4.451201314454e-01 
 2.242800000000e-09 -3.898432731692e-01 
 2.252800000000e-09 -2.751321381862e-01 
 2.262800000000e-09 -1.197971275776e-01 
 2.272800000000e-09  5.617906402244e-02 
 2.282800000000e-09  2.284593085789e-01 
 2.292800000000e-09  3.661550418775e-01 
 2.302800000000e-09  4.416210078433e-01 
 2.312800000000e-09  4.427772685689e-01 
 2.322800000000e-09  3.734350810826e-01 
 2.332800000000e-09  2.477642019124e-01 
 2.342800000000e-09  8.536609188719e-02 
 2.352800000000e-09 -9.335350037565e-02 
 2.362800000000e-09 -2.623225930838e-01 
 2.372800000000e-09 -3.899631726878e-01 
 2.382800000000e-09 -4.508726167360e-01 
 2.392800000000e-09 -4.366824563878e-01 
 2.402800000000e-09 -3.537996670350e-01 
 2.412800000000e-09 -2.180790831582e-01 
 2.422800000000e-09 -4.960225559828e-02 
 2.432800000000e-09  1.305471038815e-01 
 2.442800000000e-09  2.945456423205e-01 
 2.452800000000e-09  4.106997842872e-01 
 2.462800000000e-09  4.564645255409e-01 
 2.472800000000e-09  4.270397497895e-01 
 2.482800000000e-09  3.312381396248e-01 
 2.492800000000e-09  1.863971592172e-01 
 2.502800000000e-09  1.282417883394e-02 
 2.512800000000e-09 -1.673898230670e-01 
 2.522800000000e-09 -3.247933696846e-01 
 2.532800000000e-09 -4.281913715672e-01 
 2.542800000000e-09 -4.584172059454e-01 
 2.552800000000e-09 -4.140312160979e-01 
 2.562800000000e-09 -3.060309502336e-01 
 2.572800000000e-09 -1.530089201785e-01 
 2.582800000000e-09  2.463983482754e-02 
 2.592800000000e-09  2.034866695808e-01 
 2.602800000000e-09  3.527018884467e-01 
 2.612800000000e-09  4.422853312239e-01 
 2.622800000000e-09  4.567900732698e-01 
 2.632800000000e-09  3.978501697345e-01 
 2.642800000000e-09  2.784571817460e-01 
 2.652800000000e-09  1.181793748782e-01 
 2.662800000000e-09 -6.246701276166e-02 
 2.672800000000e-09 -2.384582356191e-01 
 2.682800000000e-09 -3.779645254220e-01 
 2.692800000000e-09 -4.528930188097e-01 
 2.702800000000e-09 -4.516580818852e-01 
 2.712800000000e-09 -3.786867924972e-01 
 2.722800000000e-09 -2.487795185091e-01 
 2.732800000000e-09 -8.216318279385e-02 
 2.742800000000e-09  1.003285900268e-01 
 2.752800000000e-09  2.719433973549e-01 
 2.762800000000e-09  4.003376968428e-01 
 2.772800000000e-09  4.599963449961e-01 
 2.782800000000e-09  4.431420491111e-01 
 2.792800000000e-09  3.567523098691e-01 
 2.802800000000e-09  2.172506337210e-01 
 2.812800000000e-09  4.520909072809e-02 
 2.822800000000e-09 -1.379038125229e-01 
 2.832800000000e-09 -3.036092481778e-01 
 2.842800000000e-09 -4.196504962955e-01 
 2.852800000000e-09 -4.636486089391e-01 
 2.862800000000e-09 -4.314132187313e-01 
 2.872800000000e-09 -3.322858999387e-01 
 2.882800000000e-09 -1.841106635436e-01 
 2.892800000000e-09 -7.560355834195e-03 
 2.902800000000e-09  1.748861631324e-01 
 2.912800000000e-09  3.331730363392e-01 
 2.922800000000e-09  4.357588226463e-01 
 2.932800000000e-09  4.638577744029e-01 
 2.942800000000e-09  4.166135930402e-01 
 2.952800000000e-09  3.055115019399e-01 
 2.962800000000e-09  1.495818955968e-01 
 2.972800000000e-09 -3.050999590174e-02 
 2.982800000000e-09 -2.109249305846e-01 
 2.992800000000e-09 -3.603056590692e-01 
 3.002800000000e-09 -4.485283796195e-01 
 3.012800000000e-09 -4.606682190468e-01 
 3.022800000000e-09 -3.988984214849e-01 
 3.032800000000e-09 -2.766560524694e-01 
 3.042800000000e-09 -1.138703252015e-01 
 3.052800000000e-09  6.872622734456e-02 
 3.062800000000e-09  2.456790707598e-01 
 3.072800000000e-09  3.847343195070e-01 
 3.082800000000e-09  4.578875350710e-01 
 3.092800000000e-09  4.541443306391e-01 
 3.102800000000e-09  3.784257754083e-01 
 3.112800000000e-09  2.459365103540e-01 
 3.122800000000e-09  7.718079382594e-02 
 3.132800000000e-09 -1.068017804553e-01 
 3.142800000000e-09 -2.788257009387e-01 
 3.152800000000e-09 -4.062481821775e-01 
 3.162800000000e-09 -4.638298995255e-01 
 3.172800000000e-09 -4.443963103248e-01 
 3.182800000000e-09 -3.553796967943e-01 
 3.192800000000e-09 -2.135660326014e-01 
